TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX
2020-19,A69-9006-7851,8/14/2020 7:35,5411.78,4878.84,-0.607,34.397997,-119.54473,2,2.6,,,-0.6065,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F
2020-19,A69-9006-7851,8/14/2020 7:37,5368.91,4907.61,-0.607,34.398256,-119.545196,3,2.6,,,-0.6065,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F
2020-19,A69-9006-7851,8/14/2020 7:39,5361.77,4959.6,-0.607,34.398725,-119.545274,8,2.5,,,-0.6065,,In_E In_F Mid_A Off_E Off_F,In_E In_F Mid_A Off_E Off_F
2020-19,A69-9006-7851,8/14/2020 7:40,5349.55,4983.31,-0.607,34.398938,-119.545406,1,3.3,,,-0.6065,,In_E In_F Mid_A,In_E In_F Mid_A
2020-19,A69-9006-7851,8/14/2020 7:41,5349.33,5004.71,-0.607,34.399131,-119.545409,1,3.3,,,-0.6065,,In_E In_F Mid_A,In_E In_F Mid_A
2020-19,A69-9006-7851,8/14/2020 7:46,5330.8,5099.56,-0.607,34.399986,-119.54561,3,2.9,,,-0.6065,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F
2020-19,A69-9006-7851,8/14/2020 7:47,5342.3,5108.29,-0.607,34.400065,-119.545485,1,4.0,,,-0.6065,,In_E In_F Mid_A,In_E In_F Mid_A
2020-19,A69-9006-7851,8/14/2020 7:58,5181.5,5247.37,-0.607,34.401319,-119.547234,3,2.8,,,-0.6065,,In_D In_D_2 In_E Off_E OS2,In_D In_D_2 In_E Off_E OS2
2020-19,A69-9006-7851,8/14/2020 8:06,5050.55,5227.6,-0.607,34.401141,-119.548658,4,2.7,,,-0.6065,,In_D In_E Off_E Off_F,In_D In_E Off_E Off_F
2020-19,A69-9006-7851,8/14/2020 8:09,4983.22,5194.49,-0.607,34.400842,-119.549391,3,4.3,,,-0.6065,,In_D In_D_2 Off_E OS2,In_D In_D_2 Off_E OS2
2020-19,A69-9006-7851,8/14/2020 8:15,4927.02,5272.14,-0.607,34.401542,-119.550002,9,2.6,,,-0.6065,,In_D In_D_2 In_E Off_D Off_E,In_D In_D_2 In_E Off_D Off_E
2020-19,A69-9006-7851,8/14/2020 8:16,4916.39,5254.74,-0.607,34.401385,-119.550117,14,2.5,,,-0.6065,,In_D In_D_2 Off_D Off_E OS2 PB,In_D In_D_2 Off_D Off_E OS2 PB
