TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX
2020-20,A69-9006-7853,8/14/2020 7:11,5194.84,4690.27,-0.607,34.396297,-119.547089,1,8.9,,,-0.6065,,Mid_A Off_E Off_F PB,Mid_A Off_E PB
2020-20,A69-9006-7853,8/14/2020 7:11,5209.49,4712.9,-0.607,34.396501,-119.54693,1,8.0,,,-0.6065,,Mid_A Off_E Off_F PB,Mid_A Off_E PB
2020-20,A69-9006-7853,8/14/2020 7:15,5316.1,4783.94,-0.607,34.397141,-119.54577,2,3.3,,,-0.6065,,In_E In_F Mid_A Off_F PB,In_E In_F Off_F PB
2020-20,A69-9006-7853,8/14/2020 7:16,5346.21,4777.57,-0.607,34.397084,-119.545443,2,3.4,,,-0.6065,,In_E In_F Off_F PB,In_E In_F Off_F PB
2020-20,A69-9006-7853,8/14/2020 7:17,5386.17,4778.96,-0.607,34.397096,-119.545008,2,3.4,,,-0.6065,,In_E In_F Mid_A Off_F PB,In_E In_F Off_F PB
2020-20,A69-9006-7853,8/14/2020 7:21,5504.84,4825.3,-0.607,34.397514,-119.543718,1,3.4,,,-0.6065,,In_E In_F Mid_A,In_E In_F Mid_A
2020-20,A69-9006-7853,8/14/2020 7:23,5542.82,4870.95,-0.607,34.397925,-119.543305,1,3.2,,,-0.6065,,In_E In_F Mid_A,In_E In_F Mid_A
2020-20,A69-9006-7853,8/14/2020 7:26,5550.98,4927.51,-0.607,34.398435,-119.543216,1,3.2,,,-0.6065,,In_E In_F Mid_A,In_E In_F Mid_A
2020-20,A69-9006-7853,8/14/2020 7:29,5480.2,4915.26,-0.607,34.398325,-119.543986,3,2.7,,,-0.6065,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F
2020-20,A69-9006-7853,8/14/2020 7:30,5448.75,4900.35,-0.607,34.398191,-119.544328,3,2.6,,,-0.6065,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F
2020-20,A69-9006-7853,8/14/2020 7:36,5280.98,4927.34,-0.607,34.398434,-119.546152,6,2.5,,,-0.6065,,In_E In_F Mid_A Off_F PB,In_E In_F Mid_A Off_F PB
2020-20,A69-9006-7853,8/14/2020 7:37,5259.1,4938.59,-0.607,34.398535,-119.54639,6,2.5,,,-0.6065,,In_E In_F Mid_A Off_F PB,In_E In_F Mid_A Off_F PB
2020-20,A69-9006-7853,8/14/2020 7:43,5187.29,5066.49,-0.607,34.399688,-119.547171,9,2.6,,,-0.6065,,In_E Mid_A Off_E Off_F PB,In_E Mid_A Off_E Off_F PB
2020-20,A69-9006-7853,8/14/2020 7:47,5092.78,5148.72,-0.607,34.40043,-119.548199,16,2.4,,,-0.6065,,In_D In_D_2 In_E Off_E Off_F PB,In_D In_D_2 In_E Off_E Off_F PB
2020-20,A69-9006-7853,8/14/2020 7:50,5027.61,5185.08,-0.607,34.400757,-119.548908,9,2.7,,,-0.6065,,In_D In_D_2 In_E Off_F PB,In_D In_D_2 In_E Off_F PB
2020-20,A69-9006-7853,8/14/2020 7:52,4969.54,5220.67,-0.607,34.401078,-119.549539,3,2.8,,,-0.6065,,In_D In_D_2 In_E Off_E,In_D In_D_2 In_E Off_E
2020-20,A69-9006-7853,8/14/2020 7:54,4936.47,5219.46,-0.607,34.401067,-119.549899,15,2.5,,,-0.6065,,In_D In_D_2 In_E Off_D Off_E OS2,In_D In_D_2 In_E Off_D Off_E OS2
2020-20,A69-9006-7853,8/14/2020 7:56,4883.48,5234.56,-0.607,34.401203,-119.550475,6,2.7,,,-0.6065,,In_D In_E Off_D Off_E PB,In_D In_E Off_D Off_E PB
2020-20,A69-9006-7853,8/14/2020 7:59,4814.04,5285.74,-0.607,34.401665,-119.55123,1,4.9,,,-0.6065,,In_D Off_D OS2,In_D Off_D OS2
2020-20,A69-9006-7853,8/14/2020 8:04,4709.04,5390.83,-0.607,34.402612,-119.552372,4,2.7,,,-0.6065,,In_D Off_D Off_E OS2,In_D Off_D Off_E OS2
2020-20,A69-9006-7853,8/14/2020 8:05,4712.58,5427.56,-0.607,34.402943,-119.552334,2,2.9,,,-0.6065,,In_D In_D_2 Off_D OS2,In_D In_D_2 Off_D OS2
2020-20,A69-9006-7853,8/14/2020 8:10,4825.86,5519.16,-0.607,34.403769,-119.551102,2,2.7,,,-0.6065,,In_D In_D_2 Off_D OS2,In_D In_D_2 Off_D OS2
2020-20,A69-9006-7853,8/14/2020 8:12,4852.78,5500.42,-0.607,34.4036,-119.550809,1,3.1,,,-0.6065,,In_D Off_D OS2,In_D Off_D OS2
2020-20,A69-9006-7853,8/14/2020 8:18,4806.92,5325.79,-0.607,34.402026,-119.551308,1,3.4,,,-0.6065,,In_D Off_E OS2,In_D Off_E OS2
2020-20,A69-9006-7853,8/14/2020 8:19,4799.32,5303.38,-0.607,34.401824,-119.551391,8,2.5,,,-0.6065,,In_D In_D_2 Off_D Off_E OS2,In_D In_D_2 Off_D Off_E OS2
2020-20,A69-9006-7853,8/14/2020 8:22,4758.68,5373.22,-0.607,34.402453,-119.551833,8,2.5,,,-0.6065,,In_D In_D_2 Off_D Off_E OS2,In_D In_D_2 Off_D Off_E OS2
2020-20,A69-9006-7853,8/14/2020 8:28,4907.95,5306.01,-0.607,34.401848,-119.550209,3,3.0,,,-0.6065,,In_D In_D_2 Off_E OS2,In_D In_D_2 Off_E OS2
2020-20,A69-9006-7853,8/14/2020 8:31,4901.61,5211.18,-0.607,34.400993,-119.550278,2,3.6,,,-0.6065,,In_D Off_E OS2 PB,In_D Off_E OS2 PB
2020-20,A69-9006-7853,8/14/2020 8:38,4971.04,5243.06,-0.607,34.40128,-119.549523,6,2.6,,,-0.6065,,In_D In_D_2 In_E Off_E OS2,In_D In_D_2 In_E Off_E OS2
2020-20,A69-9006-7853,8/14/2020 8:42,4896.7,5307.32,-0.607,34.401859,-119.550331,8,2.6,,,-0.6065,,In_D In_D_2 Off_D Off_E OS2,In_D In_D_2 Off_D Off_E OS2
2020-20,A69-9006-7853,8/14/2020 8:44,4857.08,5307.61,-0.607,34.401862,-119.550762,8,2.5,,,-0.6065,,In_D In_D_2 Off_D Off_E OS2,In_D In_D_2 Off_D Off_E OS2
2020-20,A69-9006-7853,8/14/2020 8:46,4792.38,5305.51,-0.607,34.401843,-119.551466,3,2.6,,,-0.6065,,In_D In_D_2 Off_D Off_E,In_D In_D_2 Off_D Off_E
2020-20,A69-9006-7853,8/14/2020 8:47,4777.39,5278.13,-0.607,34.401596,-119.551629,4,2.7,,,-0.6065,,In_D Off_D Off_E OS2,In_D Off_D Off_E OS2
2020-20,A69-9006-7853,8/14/2020 8:50,4806.26,5304.86,-0.607,34.401837,-119.551315,1,4.5,,,-0.6065,,In_D Off_D OS2,In_D Off_D OS2
2020-20,A69-9006-7853,8/14/2020 8:52,4800.95,5367.92,-0.607,34.402406,-119.551373,1,3.7,,,-0.6065,,In_D Off_D OS2,In_D Off_D OS2
2020-20,A69-9006-7853,8/14/2020 8:56,4742.19,5442.37,-0.607,34.403077,-119.552012,1,3.1,,,-0.6065,,In_D Off_D OS2,In_D Off_D OS2
2020-20,A69-9006-7853,8/14/2020 8:58,4692.48,5466.29,-0.607,34.403292,-119.552553,2,2.8,,,-0.6065,,In_D In_D_2 Off_D OS2,In_D In_D_2 Off_D OS2
