TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX
2020-32,A69-9006-7850,8/14/2020 7:20,5537.86,4696.97,-0.607,34.396357,-119.543359,1,9.2,,,-0.6065,,In_E In_F Mid_A,In_E In_F Mid_A
2020-32,A69-9006-7850,8/14/2020 7:22,5498.59,4708.43,-0.607,34.396461,-119.543786,1,7.7,,,-0.6065,,In_E In_F Mid_A,In_E In_F Mid_A
2020-32,A69-9006-7850,8/14/2020 7:26,5416.78,4805.52,-0.607,34.397336,-119.544675,2,3.0,,,-0.6065,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F
2020-32,A69-9006-7850,8/14/2020 7:27,5400.97,4839.44,-0.607,34.397642,-119.544847,2,2.8,,,-0.6065,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F
2020-32,A69-9006-7850,8/14/2020 7:31,5340.96,4926.07,-0.607,34.398422,-119.5455,3,2.6,,,-0.6065,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F
2020-32,A69-9006-7850,8/14/2020 7:34,5266.44,4941.92,-0.607,34.398565,-119.54631,3,2.7,,,-0.6065,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F
2020-32,A69-9006-7850,8/14/2020 7:36,5232.45,4979.47,-0.607,34.398904,-119.54668,10,3.0,,,-0.6065,,In_D In_E Off_E Off_F PB,In_D In_E Off_E Off_F PB
2020-32,A69-9006-7850,8/14/2020 7:37,5211.8,5006.55,-0.607,34.399148,-119.546905,3,3.1,,,-0.6065,,In_E In_F Off_E PB,In_E In_F Off_E PB
2020-32,A69-9006-7850,8/14/2020 7:39,5193.57,5042.49,-0.607,34.399472,-119.547103,15,2.5,,,-0.6065,,In_D In_E In_F Mid_A Off_E PB,In_D In_E In_F Mid_A Off_E PB
2020-32,A69-9006-7850,8/14/2020 7:41,5257.79,5037.94,-0.607,34.399431,-119.546404,3,2.9,,,-0.6065,,In_E Mid_A Off_F PB,In_E Mid_A Off_F PB
2020-32,A69-9006-7850,8/14/2020 7:44,5333.83,5042.94,-0.607,34.399476,-119.545577,3,2.8,,,-0.6065,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F
2020-32,A69-9006-7850,8/14/2020 7:45,5365.5,5062.71,-0.607,34.399654,-119.545233,3,2.9,,,-0.6065,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F
2020-32,A69-9006-7850,8/14/2020 7:50,5274.81,5176.78,-0.607,34.400683,-119.546219,1,3.8,,,-0.6065,,In_D In_E Off_E,In_D In_E Off_E
2020-32,A69-9006-7850,8/14/2020 7:53,5228.24,5122.04,-0.607,34.400189,-119.546726,5,2.9,,,-0.6065,,In_D In_D_2 In_E Off_E Off_F,In_D In_D_2 In_E Off_E Off_F
2020-32,A69-9006-7850,8/14/2020 7:54,5192.89,5094.77,-0.607,34.399943,-119.54711,14,2.4,,,-0.6065,,In_D In_D_2 In_E Mid_A Off_E Off_F,In_D In_D_2 In_E Mid_A Off_E Off_F
2020-32,A69-9006-7850,8/14/2020 7:59,5065.39,5102.0,-0.607,34.400008,-119.548497,2,3.1,,,-0.6065,,In_D In_D_2 In_E Off_E,In_D In_D_2 In_E Off_E
2020-32,A69-9006-7850,8/14/2020 8:01,5132.57,5131.86,-0.607,34.400278,-119.547766,16,2.5,,,-0.6065,,In_D In_D_2 In_E In_F Mid_A Off_E Off_F,In_D In_E In_F Mid_A Off_E Off_F
2020-32,A69-9006-7850,8/14/2020 8:02,5173.54,5106.36,-0.607,34.400048,-119.547321,1,3.0,,,-0.6065,,In_D In_E Off_F,In_D In_E Off_F
2020-32,A69-9006-7850,8/14/2020 8:03,5216.06,5092.12,-0.607,34.399919,-119.546858,9,2.6,,,-0.6065,,In_E Mid_A Off_E Off_F PB,In_E Mid_A Off_E Off_F PB
2020-32,A69-9006-7850,8/14/2020 8:07,5340.85,5050.59,-0.607,34.399545,-119.545501,3,3.1,,,-0.6065,,In_E In_F Mid_A Off_E,In_E In_F Mid_A Off_E
2020-32,A69-9006-7850,8/14/2020 8:08,5363.16,5078.16,-0.607,34.399794,-119.545258,3,2.9,,,-0.6065,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F
2020-32,A69-9006-7850,8/14/2020 8:10,5368.47,5121.26,-0.607,34.400182,-119.545201,1,4.1,,,-0.6065,,In_E In_F Mid_A,In_E In_F Mid_A
2020-32,A69-9006-7850,8/14/2020 8:11,5334.99,5136.87,-0.607,34.400323,-119.545565,1,4.3,,,-0.6065,,In_E In_F Mid_A,In_E In_F Mid_A
2020-32,A69-9006-7850,8/14/2020 8:16,5167.97,5117.53,-0.607,34.400149,-119.547381,18,2.4,,,-0.6065,,In_D In_D_2 In_E Mid_A Off_E Off_F PB,In_D In_E Mid_A Off_E Off_F PB
2020-32,A69-9006-7850,8/14/2020 8:17,5200.01,5089.71,-0.607,34.399898,-119.547033,1,3.4,,,-0.6065,,In_E Off_E Off_F,In_E Off_E Off_F
