TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX
2020-12,A69-9001-4324,5/15/2020 16:49,5183.04,5221.4,5.0,34.401085,-119.547217,4,2.9,,,,,In_D In_E Off_E PB,In_D In_E Off_E PB
2020-12,A69-9001-4324,5/15/2020 16:52,5188.22,5333.38,5.0,34.402094,-119.547161,1,6.9,,,,,In_D In_E Off_D OS2,In_E Off_D OS2
2020-12,A69-9001-4324,5/15/2020 16:54,5204.55,5410.25,5.0,34.402787,-119.546983,10,3.8,,,,,In_D In_E Off_E Off_F PB,In_D In_E Off_E Off_F PB
2020-12,A69-9001-4324,5/15/2020 16:59,4934.14,5534.24,5.0,34.403905,-119.549924,4,3.2,,,,,In_D Off_D Off_E OS2,In_D Off_D Off_E OS2
2020-12,A69-9001-4324,5/15/2020 17:04,4690.39,5608.92,5.0,34.404578,-119.552575,2,3.7,,,,,In_C Off_D Off_E OS2,In_C Off_D Off_E OS2
2020-12,A69-9001-4324,5/15/2020 17:06,4626.43,5535.8,5.0,34.403919,-119.553271,14,2.6,,,,,In_B In_C In_D Off_C Off_D OS2,In_B In_C In_D Off_C Off_D OS2
2020-12,A69-9001-4324,5/15/2020 17:08,4569.72,5586.56,5.0,34.404377,-119.553888,1,3.1,,,,,Off_C Off_D OS2,Off_C Off_D OS2
2020-12,A69-9001-4324,5/15/2020 17:10,4527.33,5673.64,5.0,34.405162,-119.554349,4,2.7,,,,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2
2020-12,A69-9001-4324,5/15/2020 17:12,4529.93,5795.54,5.0,34.40626,-119.554321,11,2.8,,,,,In_B In_C In_D Off_B Off_C Off_D OS1 OS2,In_C In_D Off_B Off_D OS1 OS2
2020-12,A69-9001-4324,5/15/2020 17:14,4613.75,5879.48,5.0,34.407017,-119.553409,7,3.1,,,,,In_B In_C Off_C Off_D OS2,In_B In_C Off_C Off_D OS2
