TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX
2020-33,A69-9006-7854,8/17/2020 0:35,5343.57,6021.91,-0.303,34.408301,-119.545471,1,402.1,,,-0.3033,,In_C In_D In_D_2 OS2,In_C In_D In_D_2
2020-33,A69-9006-7854,8/17/2020 1:06,4882.33,5825.99,-0.303,34.406535,-119.550488,1,5.3,,,-0.3033,,In_C In_D Off_D OS2,In_C In_D Off_D
2020-33,A69-9006-7854,8/3/2020 4:20,5448.83,4839.89,-0.152,34.397646,-119.544327,1,3.1,,,-0.1517,,In_E In_F Mid_A,In_E In_F Mid_A
2020-33,A69-9006-7854,8/3/2020 5:25,5165.48,5025.4,-0.152,34.399318,-119.547408,3,2.8,,,-0.1517,,In_E In_F Mid_A Off_E,In_E In_F Mid_A Off_E
2020-33,A69-9006-7854,8/4/2020 6:05,4072.85,6368.55,-0.152,34.411426,-119.559293,1,4.7,,,-0.1517,,In_B Off_B OS1,In_B Off_B OS1
2020-33,A69-9006-7854,8/6/2020 4:34,5552.02,4997.4,-0.152,34.399065,-119.543205,1,3.6,,,-0.1517,,In_E In_F Mid_A,In_E In_F Mid_A
2020-33,A69-9006-7854,8/8/2020 5:39,5445.35,5002.57,-0.152,34.399112,-119.544365,3,2.8,,,-0.1517,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F
2020-33,A69-9006-7854,8/9/2020 9:50,5467.47,4908.11,-0.152,34.398261,-119.544124,3,2.6,,,-0.1517,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F
2020-33,A69-9006-7854,8/15/2020 9:08,5073.66,4938.83,-0.152,34.398538,-119.548407,4,2.8,,,-0.1517,,In_E Mid_A Off_E PB,In_E Mid_A Off_E PB
2020-33,A69-9006-7854,8/16/2020 21:58,5463.19,5143.91,-0.152,34.400386,-119.544171,6,3.3,,,-0.1517,,In_D In_E In_F Mid_A Off_F,In_D In_E In_F Mid_A Off_F
2020-33,A69-9006-7854,8/16/2020 22:01,5456.7,5134.31,-0.152,34.4003,-119.544241,3,3.8,,,-0.1517,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F
2020-33,A69-9006-7854,8/16/2020 22:04,5465.05,5147.24,-0.152,34.400416,-119.54415,1,4.9,,,-0.1517,,In_E In_F Mid_A,In_E In_F Mid_A
2020-33,A69-9006-7854,8/16/2020 22:07,5472.3,5138.6,-0.152,34.400338,-119.544071,2,4.3,,,-0.1517,,In_E In_F Mid_A Off_E,In_E In_F Mid_A Off_E
2020-33,A69-9006-7854,8/16/2020 22:17,5500.76,5115.63,-0.152,34.400131,-119.543762,1,4.6,,,-0.1517,,In_E In_F Mid_A,In_E In_F Mid_A
2020-33,A69-9006-7854,8/16/2020 22:23,5494.94,5110.44,-0.152,34.400084,-119.543825,1,4.4,,,-0.1517,,In_E In_F Mid_A,In_E In_F Mid_A
2020-33,A69-9006-7854,8/16/2020 22:31,5487.54,5116.21,-0.152,34.400136,-119.543906,3,3.8,,,-0.1517,,In_E In_F Mid_A Off_F,In_E In_F Mid_A Off_F
2020-33,A69-9006-7854,8/17/2020 0:38,4941.67,5778.82,-0.152,34.40611,-119.549842,3,6.0,,,-0.1517,,In_C In_D In_D_2 Off_C OS2,In_C In_D In_D_2 Off_C OS2
2020-33,A69-9006-7854,8/20/2020 3:56,5342.16,5055.06,-0.152,34.399585,-119.545487,1,3.9,,,-0.1517,,In_E Mid_A Off_F,In_E Mid_A Off_F
2020-33,A69-9006-7854,8/20/2020 4:00,5240.51,4976.93,-0.152,34.398881,-119.546592,3,2.7,,,-0.1517,,In_E Mid_A Off_F PB,In_E Mid_A Off_F PB
2020-33,A69-9006-7854,8/20/2020 4:07,5040.3,4990.53,-0.152,34.399004,-119.54877,4,2.7,,,-0.1517,,In_D In_E Off_F PB,In_D In_E Off_F PB
2020-33,A69-9006-7854,8/20/2020 4:22,5172.79,5296.45,-0.152,34.401761,-119.547329,1,3.4,,,-0.1517,,In_D In_E PB,In_D In_E PB
